2006-07-05 17:49:45,397,2208,0.179800724637681,NO
2006-07-05 18:20:13,397,1634,0.24296205630355,NO
2006-07-05 19:21:26,397,1670,0.237724550898204,NO
2006-07-05 20:20:16,397,1571,0.252705283259071,NO
2006-07-05 21:22:46,397,1733,0.229082515868436,NO
2006-07-05 22:20:41,397,1517,0.261700725115359,NO
2006-07-05 23:24:35,397,1847,0.214943151055766,NO
2006-07-06 00:20:17,397,1414,0.280763790664781,NO
2006-07-06 01:20:20,397,3076,0.129063719115735,NO
2006-07-06 02:20:47,397,1636,0.242665036674817,NO
2006-07-06 03:20:31,397,1589,0.249842668344871,NO
2006-07-06 04:20:20,397,1470,0.270068027210884,NO
2006-07-06 05:20:13,397,2226,0.178346810422282,NO
2006-07-06 06:20:13,397,6526,0.0608335887220349,NO
2006-07-06 07:20:14,397,1665,0.238438438438438,NO
2006-07-06 08:20:26,397,1603,0.247660636306925,NO
2006-07-06 09:20:54,397,11815,0.0336013542107491,NO
2006-07-06 10:20:20,397,4214,0.0942097769340294,NO
2006-07-06 11:20:22,397,2036,0.194990176817289,NO
2006-07-06 12:20:16,397,2455,0.161710794297352,NO
2006-07-06 13:21:02,397,1433,0.277041172365666,NO
2006-07-06 14:20:12,397,1968,0.201727642276423,NO
2006-07-06 15:20:18,397,1504,0.263962765957447,NO
2006-07-06 16:20:41,397,1841,0.215643671917436,NO
2006-07-06 17:20:20,397,6519,0.0608989108759012,NO
2006-07-06 18:20:36,397,1430,0.277622377622378,NO
2006-07-06 19:20:34,397,1437,0.276270006958942,NO
2006-07-06 20:30:43,397,1886,0.210498409331919,NO
2006-07-06 21:22:27,397,1486,0.267160161507402,NO
2006-07-06 22:20:13,397,1440,0.275694444444444,NO
2006-07-06 23:20:50,397,1752,0.226598173515982,NO
2006-07-07 00:20:13,397,1423,0.278988053408292,NO
2006-07-07 01:20:20,397,1522,0.26084099868594,NO
2006-07-07 02:20:13,397,1829,0.217058501913614,NO
2006-07-07 03:20:23,397,1517,0.261700725115359,NO
2006-07-07 04:20:24,397,1876,0.211620469083156,NO
2006-07-07 05:20:14,397,1588,0.25,NO
2006-07-07 06:20:22,397,1439,0.275886031966644,NO
2006-07-07 07:20:46,397,1430,0.277622377622378,NO
2006-07-07 08:20:17,397,1422,0.279184247538678,NO
2006-07-07 09:20:15,397,4342,0.0914325195762321,NO
2006-07-07 10:20:21,397,1465,0.27098976109215,NO
2006-07-07 11:20:10,397,1607,0.24704418170504,NO
